GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count 
#,#,"-4.2749999999999995,7.2749999999999995","0.12900000000000045,5.8709999999999996","-0.5200000000000005,11.475000000000001","34.296,48.632554494214155","-0.45999999999999996,0.45999999999999996",#,"-23.5,23.5",#,"-0.7739999999999996,5.232",#,"0.575,4.2625",#,#,#,#,#,"-0.23500000000000032,2.9375",1.0,0.07504138949927083,0.5957446808510638,1,70.85058318047186,49970,49726,0.47368421052631576,0.0007899614837150569,28,47
"25.345,68.655","-3.5860000000000003,28.332903216444656","-5.375000000000001,12.775000000000002",#,"-2.935,13.015","0.9133925361629558,40.1",#,#,#,#,#,#,"0.26049999999999995,2.5395",#,#,"0.3210000000000002,4.879","-0.11250000000000004,1.1125",#,#,0.0,0.14265533057546828,0.6774193548387096,1,75.7254686915106,49974,49729,0.42105263157894735,0.0008443149077571983,21,31
"49.09,94.76275661824582",#,#,"-0.48499999999999965,5.371647806601926",#,"42.296,60.104000000000006","-0.5864999999999999,0.5864999999999999",#,"-34.0,65.0",#,#,#,#,#,#,#,#,#,#,1.0,0.30428418794287027,0.788235294117647,1,70.2894101966746,49984,49738,0.2631578947368421,0.0007677867679843459,67,85
#,"2.302999999999999,22.622","3.125,16.775",#,"-3.4349999999999996,10.434999999999999","43.455999999999996,53.408",#,#,#,#,"-1.142,3.142",#,#,#,#,#,#,"0.5954999999999999,1.9994999999999998",#,1.0,1.0,1.0,1,97.77173504,49929,49738,0.3157894736842105,0.0010901237704826951,12,12
"41.64,60.65","6.375,37.199","7.737500000000001,27.2625","5.064814466197662,11.374836422552697","-3.5049999999999994,31.7791035974845","31.924,62.876","-0.2602702175141813,0.6325",#,#,"0.9670000000000001,5.9245","-0.12499999999999956,7.525",#,"1.5314999999999999,3.0685",#,#,#,#,"0.6664999999999999,2.7335000000000003",#,0,0.006504222973314074,0.5789473684210527,1,58.076149382152195,49739,49739,0.5789473684210527,0.0006475306070173224,0,0
"63.96,98.03999999999999",#,#,#,#,#,"-0.529,0.529",#,"-48.55510921726247,51.0","-0.8875000000000002,4.8875","1.8042635769676596,5.866",#,"-0.16249999999999998,1.1625",#,#,#,"0.125,1.675","-0.18699999999999983,2.387","1.3364999999999996,3.942014291695192",1.0,0.20346349914002398,0.7272727272727273,1,94.1365504,49970,49742,0.47368421052631576,0.0010495926171331478,8,11
"-5.487614822941606,47.845",#,#,"0.7645000000000004,3.8244999999999996","-2.395,6.775","18.9,39.56427306896183",#,#,#,#,#,"36.5,83.5","-0.03699999999999992,0.8975876353724147",#,"-2.2199999999999998,9.064","-0.27300000000000013,4.073",#,#,"0.11849999999999994,2.233",0.0,0.16806999999999994,0.7,1,96.50015002199981,49989,49743,0.47368421052631576,0.0010759460016853577,14,20
#,#,"-8.125000000000002,13.350000000000001","1.4150000000000003,1.8590102101884307","1.81,9.195",#,#,#,#,#,#,"49.7,66.0",#,"-0.8739999999999999,3.074",#,#,#,"-1.204,1.9559179406514564",#,0.0,0.2373046875,0.75,1,85.7936,49974,49743,0.3157894736842105,0.0009565713718491475,6,8
#,"-2.1050000000000013,13.637",#,#,"0.5349999999999997,5.665000000000001",#,#,#,#,#,#,"57.8,97.8",#,"-1.3150000000000002,5.697","-2.2199999999999998,5.824000000000001",#,#,"-0.8775,0.98",#,0.0,0.06092699470458736,0.5714285714285714,1,69.83240609844123,49998,49745,0.3157894736842105,0.0007786091328620398,44,77
#,"21.316000000000003,38.158","6.874999999999999,35.4875",#,#,#,#,#,#,#,#,#,#,#,"7.064,10.911999999999999",#,#,#,#,1.0,0.512908935546875,0.875,1,85.9024,49990,49746,0.15789473684210525,0.000957784457268773,7,8
"54.35,107.27","13.772999999999998,47.81","12.237499999999999,19.525",#,#,"34.296,62.704",#,"-2.1775,2.1775",#,#,#,#,"-0.5899999999999999,4.9225",#,"4.6080000000000005,13.992",#,#,"-2.351601728885778,1.541",#,1.0,0.5549289573066435,0.8888888888888888,1,85.14208,49990,49746,0.42105263157894735,0.0009493071309245663,8,9
"-5.487614822941606,36.975",#,"-6.125000000000002,13.125000000000002","-2.840861123209458,3.186",#,#,"-0.59,0.7555",#,#,#,#,#,"0.49540132944517434,5.536248544411243",#,"-2.2199999999999998,5.824000000000001",#,#,"-0.8775,0.8775",#,0.0,0.2373046875,0.75,1,85.4624,49948,49753,0.3684210526315789,0.0009528785971158756,6,8
#,"3.846,28.332903216444656","-7.2375,12.837499999999999","-0.3334999999999999,3.4789999999999996",#,"51.988,62.904","-1.5238349482855593,0.345",#,#,#,#,"-24.925675529683982,56.585251256684","0.26049999999999995,2.5395",#,#,#,#,"-0.848,1.6480000000000001","-2.424194546187939,2.7152421129446664",0.0,0.13168724279835387,0.6666666666666666,1,69.56,49979,49755,0.47368421052631576,0.0007755718914444283,4,6
#,"3.846,28.332903216444656","-7.2375,12.837499999999999","-0.3334999999999999,3.4789999999999996",#,"51.988,62.904","-1.5238349482855593,0.345",#,#,#,#,"-24.925675529683982,56.585251256684","0.0763707481060063,0.26049999999999995",#,#,#,#,"-0.848,1.6480000000000001","-1.3404916980515358,2.7152421129446664",0.0,0.1,1.0,1,55.666666666666664,49755,49755,0.47368421052631576,0.0006206656405559686,0,0
"-5.487614822941606,66.3",#,#,"2.4822925751439664,3.4789999999999996",#,"45.096,66.504",#,#,#,"-0.7325000000000002,2.7325","-2.9719999999999995,5.313",#,"-0.6214999999999999,1.0215","-0.726,6.002134139458823",#,#,#,#,#,0.0,1.0,1.0,1,64.0,49916,49759,0.3684210526315789,0.0007135796586032692,1,1
#,"6.681999999999999,23.518","-5.350000000000001,13.350000000000001","0.7645000000000004,1.8590102101884307","-2.1899999999999995,9.59",#,"0.30899999999999994,0.806",#,#,"-1.1400000000000001,2.371",#,#,#,#,#,"-0.625,2.025",#,#,#,0.0,0.1043582467665522,0.6363636363636364,1,88.8186496,49989,49761,0.3684210526315789,0.000990299713424553,7,11
"-5.487614822941606,26.975",#,#,"-1.0749999999999997,3.8749999999999996","-2.3200000000000003,10.77",#,#,#,"-78.10483754968635,31.5","0.6755,4.081268342283962",#,"22.799999999999997,92.8","-0.348,1.154",#,"-2.2199999999999998,5.824000000000001",#,#,"-0.424,0.8775",#,0.0,1.0,1.0,1,108.5,49989,49762,0.47368421052631576,0.0012097405149758549,2,2
#,#,#,#,#,"51.988,62.904","-0.45999999999999996,0.45999999999999996","-0.6125000000000003,0.8188227909690424","-34.5,34.5","-2.372,4.081268342283962",#,"-24.925675529683982,66.0","0.45100000000000007,3.9490000000000003",#,"-2.2199999999999998,6.8","1.8555366154014687,2.903",#,"-0.26049999999999995,1.4529999999999998",#,0.0,0.012171569466590882,0.65625,1,66.0048540122749,49764,49764,0.5263157894736842,0.0007359331436287149,0,0
#,#,#,#,"-1.8250000000000002,4.825","41.268,67.132",#,#,#,#,#,#,"-0.8394999999999999,3.7108669730487467",#,#,#,"0.0625,1.0125000000000002","-1.1065,1.5065","-0.045500000000000096,2.0455",1.0,0.0858114558416252,0.6119402985074627,1,59.082738827629356,49995,49765,0.3157894736842105,0.0006115982381093005,41,67
#,#,"0.875,13.525",#,#,#,#,#,#,#,#,#,#,#,"1.5040000000000004,11.296",#,#,"-0.68,1.741",#,1.0,0.11063052900556533,0.6438356164383562,1,71.78110278554743,49993,49767,0.15789473684210525,0.0007885766408028793,94,146
#,"18.473,43.727000000000004","-0.6375000000000011,15.037500000000001",#,"1.862137289271928,20.13",#,"-0.828,0.8995884681711678","-2.2399999999999998,2.7399999999999998","0.5999999999999979,55.60000000000001",#,#,#,"-1.673797663183385,2.16","-0.3440000000000003,3.851",#,"1.9210000000000003,6.479","1.225,2.975","-0.68,1.741",#,1.0,1.0,1.0,1,107.2,49993,49767,0.5789473684210527,0.001195245928160476,5,5
"54.25,89.75","-4.798996852627276,28.332903216444656","-7.2375,12.775000000000002","-0.4335,2.8335",#,#,"-1.5238349482855593,0.3105",#,#,#,#,"24.2,56.585251256684",#,"-2.0199999999999996,6.002134139458823","0.05021455991557078,5.916","-1.096,7.471718450340386",#,"-0.31400000000000006,1.714","-0.48150000000000004,1.2815",0.0,0.03125,0.5,1,60.0,49768,49768,0.5789473684210527,0.0006689809299405649,1,2
"54.25,89.75","3.846,28.332903216444656","-5.375000000000001,12.837499999999999",#,"-2.935,7.135","45.096,77.56814628029147","-1.5238349482855593,0.3105",#,#,#,"-2.2249999999999996,4.394878020851604","-24.925675529683982,56.585251256684","0.26049999999999995,2.5395",#,#,"-1.096,2.296",#,#,"-1.3404916980515358,1.2815",0.0,0.1,1.0,1,72.49053640375371,49768,49768,0.5789473684210527,0.0008082464409212255,0,0
#,#,#,#,"1.81,20.13",#,"0.5525000000000001,2.0475",#,#,#,#,#,"-1.673797663183385,2.16","-1.0550000000000002,5.055",#,#,"1.225,2.975","-0.68,3.067131079873713",#,1.0,0.0,0.0,1,55.0,49770,49770,0.3157894736842105,0.0006132325191121845,0,1
#,#,#,"0.7645000000000004,3.8749999999999996",#,"18.9,40.1","0.30899999999999994,0.806",#,"-31.5,31.5",#,"-1.2149999999999999,5.415","54.2,108.2",#,#,"-2.2199999999999998,4.643999999999999",#,#,#,"-0.10450000000000015,1.9045",0.0,1.0,1.0,1,112.60319999999999,49989,49771,0.42105263157894735,0.0012554898908380568,8,8
#,#,#,"0.7645000000000004,3.8749999999999996",#,"18.9,40.1","0.30899999999999994,0.806",#,"-31.5,31.5",#,#,"54.2,108.2",#,#,#,#,#,#,"-0.10450000000000015,1.9045",1,1.6935087808430282e-05,0.1111111111111111,1,109.41856,49771,49771,0.3157894736842105,0.0012199821670259583,1,9
#,#,#,#,#,"18.9,46.196000000000005",#,"0.9429993366846046,3.12",#,"-0.4245000000000001,1.5550000000000002",#,"69.4,99.4","-1.396,1.6575","-1.3150000000000002,5.697",#,"-0.625,2.025",#,"-0.836,1.036","-0.37400000000000017,0.7740000000000002",0.0,0.401877572016461,0.8333333333333334,1,105.52000000000001,49913,49776,0.47368421052631576,0.0011765144621221403,5,6
"49.09,94.76275661824582","2.302999999999999,22.622",#,"-0.48499999999999965,5.371647806601926","1.6149999999999993,13.585","43.455999999999996,53.408",#,#,#,#,#,#,#,#,#,#,#,"0.8955,1.9994999999999998",#,1.0,1.0,1.0,1,98.336,49929,49780,0.3157894736842105,0.001096415145443923,8,8
"49.09,94.76275661824582","2.302999999999999,22.622",#,"-0.48499999999999965,5.371647806601926","1.6149999999999993,13.585","43.455999999999996,53.408","-0.5864999999999999,0.5864999999999999",#,#,#,#,#,#,#,#,"-0.9490000000000001,2.5490000000000004",#,"0.8955,1.9994999999999998",#,1.0,1.0,1.0,1,98.336,49929,49780,0.42105263157894735,0.001096415145443923,8,8
#,#,#,"5.035,11.965",#,#,"-0.828,0.7290000000000001","-0.8,1.8",#,#,#,#,"0.0714999999999999,3.7285","1.526,4.5440000000000005",#,"1.9210000000000003,6.479","0.6625,2.975","-0.68,1.492",#,1.0,1.0,1.0,1,97.75,49917,49782,0.42105263157894735,0.001089881431694837,4,4
"62.83,102.21389999453493","22.189999999999998,47.81","7.1,35.4875",#,"5.755000000000001,19.244999999999997",#,"-0.329,0.828",#,#,#,#,"16.341689096368242,107.7",#,#,#,#,#,"-0.68,1.0305806744661954",#,1.0,0.47347381451739246,0.8611111111111112,1,83.36828890798415,49970,49782,0.3684210526315789,0.0009295299240202821,31,36
"58.055,99.945","7.609999999999999,19.79322071098244",#,#,#,"42.296,56.61393505369716","0.5630000000000001,1.4369999999999998","-0.047499999999999876,4.047499999999999","10.600000000000001,56.6","-1.61,5.5755242914860865",#,"42.7,107.7",#,"0.21928857756479347,4.296",#,#,"0.1375,0.8625","-0.9869999999999999,1.587",#,1.0,1.0,1.0,1,66.0,49886,49786,0.5789473684210527,0.0007358790229346214,2,2
#,"6.375,33.825",#,"-0.5839999999999999,2.5839999999999996",#,#,"-0.19899999999999998,0.399",#,#,#,#,"16.0,121.7","0.49540132944517434,3.8572296702176825","0.6549999999999996,5.325","-2.784,5.784",#,#,"-0.575,0.0062368416901568136",#,0.0,0.2373046875,0.75,1,74.5,49951,49789,0.42105263157894735,0.0008306513213428681,3,4
#,"17.83577758628711,23.897",#,"-0.48499999999999965,2.4849999999999994",#,"43.455999999999996,53.408",#,#,"-34.0,18.0",#,"-1.142,3.142",#,#,#,#,"-1.7910000000000001,3.191","-0.1875,0.9875","0.8955,1.9994999999999998",#,1.0,1.0,1.0,1,108.0,49862,49795,0.42105263157894735,0.0012041656738930168,2,2
"-5.235000000000003,44.005","7.590845287033723,28.332903216444656","-15.84075915160124,12.775000000000002",#,"-1.69,6.775","13.621766083351428,40.1","-1.5238349482855593,0.3105",#,"-2.5658912332502233,34.5",#,#,#,#,#,"-0.8639999999999999,5.824000000000001","-3.9749999999999996,4.432","0.34753676680881185,1.5999999999999999",#,"-1.3404916980515358,1.2815",0.0,1.0,1.0,1,81.0,49796,49796,0.5789473684210527,0.0009031242554197626,1,1
#,#,#,#,#,"-3.235316482332909,40.1",#,#,#,#,"-1.3089999999999995,4.709",#,#,#,"0.2839999999999998,8.716000000000001","2.202,9.198","-0.2125,0.8",#,#,1,0.0009765625,0.25,1,71.5,49802,49802,0.2631578947368421,0.0007972022748458399,1,4
#,#,#,"5.266500000000001,11.965",#,#,#,"1.2274999999999998,2.7399999999999998",#,#,#,#,#,"1.526,5.474",#,"1.9210000000000003,6.479","0.5405794094122863,2.975",#,"1.821,3.3790000000000004",1.0,1.0,1.0,1,94.0,49941,49804,0.3157894736842105,0.0010480701235735517,1,1
#,"25.433,43.367",#,"5.035,11.965","14.66775901194914,18.475","32.65599999999999,58.944","-0.8394999999999999,1.068","-1.455,3.3724999999999996","-8.8,51.0",#,"2.083,11.305","32.2,107.7",#,#,#,#,"1.225,2.975",#,#,1.0,1.0,1.0,1,55.0,49804,49804,0.5263157894736842,0.0006132325191121845,1,1
#,#,#,#,#,"22.956731522344796,46.196000000000005","0.30899999999999994,0.806","0.9429993366846046,3.12",#,"-1.1400000000000001,1.94",#,"54.2,99.4","-1.396,1.6575",#,#,"-0.625,2.025",#,"-0.875,1.075",#,1,0.004115226337448558,0.3333333333333333,1,90.23570176000001,49805,49805,0.42105263157894735,0.0010060993946207379,4,12
#,#,"-5.350000000000001,13.350000000000001","0.7645000000000004,1.8590102101884307","1.81,6.775","18.9,42.855999999999995",#,#,"-31.5,31.5",#,#,#,#,"-1.3150000000000002,5.697","-2.2199999999999998,8.896966084218391",#,#,#,"-0.37400000000000017,0.7740000000000002",0.0,0.03125,0.5,1,85.48482920641986,49948,49805,0.42105263157894735,0.013927599851802178,10,20
"19.44,70.56","23.799,55.670515429520755",#,#,"9.776817238260561,13.015",#,"0.6639999999999999,2.136","-0.7399999999999998,3.9675000000000002","11.8,51.003865166018024",#,"-2.074,5.473999999999999","61.0,93.0",#,"-0.03300000000000014,3.633",#,"1.6680000000000001,6.332",#,"-2.230621576045442,0.9435",#,0.0,1.0,1.0,1,93.0,49855,49809,0.5789473684210527,0.0010369204414078755,1,1
"-5.487614822941606,46.42550592646762",#,#,#,"0.5349999999999997,5.665000000000001",#,"-1.2758845127785776,0.806",#,"-31.5,31.5","-0.4245000000000001,2.4245",#,"57.8,66.0",#,#,"-2.2199999999999998,3.112",#,"-0.3875,0.9875","-0.602,0.8019999999999999",#,1,0.0,0.0,1,87.0,49813,49813,0.47368421052631576,0.0009700223484138191,0,1
#,"2.302999999999999,22.622",#,"-0.48499999999999965,5.371647806601926","1.6149999999999993,13.585","43.455999999999996,53.408","-0.5864999999999999,0.5864999999999999",#,#,#,#,"38.2,95.2",#,#,#,"-0.9490000000000001,2.5490000000000004",#,"0.8955,1.9994999999999998",#,1.0,1.0,1.0,1,102.24,49929,49814,0.42105263157894735,0.0011399435046187225,6,6
"49.09,94.76275661824582","2.302999999999999,22.622",#,"-0.48499999999999965,5.371647806601926","1.6149999999999993,13.585",#,#,#,#,#,#,#,#,#,#,#,#,"0.8955,1.9994999999999998",#,1.0,0.3276800000000001,0.8,1,82.44172799999998,49929,49814,0.2631578947368421,0.0009191990643891183,8,10
"64.445,101.17",#,"5.7125,25.5375",#,#,#,#,#,"-36.5,51.0",#,#,#,#,#,#,#,#,#,#,1.0,0.3276800000000001,0.8,1,81.64134226170697,49990,49822,0.15789473684210525,0.0009259998110986685,56,70
"24.445,53.555",#,"-7.2375,11.337499999999999","1.2665,2.9325",#,"51.988,62.904",#,"-1.3275000000000001,1.7275","-74.90740872057725,34.5","-0.9945000000000002,3.3945",#,"27.5,66.0","0.4075000000000002,2.7925",#,#,"-2.5029999999999997,2.903","0.11249999999999993,1.2875",#,#,1,0.0,0.0,1,51.0,49823,49823,0.5789473684210527,0.0005686337904494802,0,1
"24.445,53.555",#,"-7.2375,11.337499999999999","1.2665,2.9325",#,"51.988,82.2545711024331",#,"-1.3275000000000001,1.7275",#,"-0.9945000000000002,3.3945",#,"27.5,66.0","0.4075000000000002,2.7925",#,#,"-2.5029999999999997,2.903","0.11249999999999993,1.2875",#,#,0.0,0.03125,0.5,1,40.5,49922,49823,0.5263157894736842,0.0004515621277098813,1,2
#,#,#,"-2.2558618722380848,3.8749999999999996",#,"18.9,40.1","0.30899999999999994,0.806",#,"-31.5,31.5",#,"-1.2149999999999999,5.415","54.2,108.2",#,"-1.4960000000000002,4.896","-2.2199999999999998,4.643999999999999",#,#,#,"-0.10450000000000015,1.9045",0.0,1.0,1.0,1,118.44,49989,49830,0.47368421052631576,0.001320568355702675,6,6
"58.055,99.945","6.25,36.576980957071214","0.875,35.4875","1.8795000000000006,6.367",#,#,"0.5630000000000001,1.4369999999999998",#,"10.600000000000001,62.09145297527258","-1.9334999999999998,4.593999999999999","-0.5660000000000003,5.866",#,#,"-1.0390000000000001,1.4392436904001866",#,"-0.8440000000000001,6.479",#,"-1.0234999999999999,1.741",#,1.0,0.3276800000000001,0.8,1,58.6,49995,49835,0.5789473684210527,0.0006533713749086184,4,5
#,#,#,"-0.16699999999999982,5.371647806601926",#,"42.296,55.932",#,"-0.047499999999999876,4.047499999999999","15.0,56.6",#,#,"42.7,107.7","-1.673797663183385,3.237","0.21928857756479347,2.439",#,#,"0.11249999999999993,2.975","-1.3844999999999998,1.3844999999999998","1.3364999999999996,2.9375",1.0,0.1043582467665522,0.6363636363636364,1,95.1245184,49935,49835,0.5263157894736842,0.0010606081463230062,7,11
#,#,#,"0.12900000000000045,5.8709999999999996",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.07185914055670112,0.5906040268456376,1,66.56091485563344,49995,49836,0.05263157894736842,0.0007158223454733298,88,149
#,"6.25,32.293",#,#,#,#,#,#,"3.200000000000003,72.2","-1.61,5.5755242914860865",#,#,"-1.6609999999999998,2.2609999999999997",#,#,#,#,"-0.4045,2.961197306275512",#,1.0,0.08356049390158359,0.6086956521739131,1,69.97809498743213,49995,49836,0.2631578947368421,0.0007802335176693588,56,92
#,#,"-15.84075915160124,5.512500000000001","-2.067,4.467",#,#,#,#,#,#,#,#,#,"-1.3150000000000002,5.697",#,#,#,"-0.602,0.8019999999999999","-0.5095000000000001,2.117",0.0,0.061949236885596726,0.5733333333333334,1,64.38096949005708,49998,49837,0.2631578947368421,0.0007178273473322255,43,75
"-5.487614822941606,60.915","0.9249999999999998,10.075",#,"-1.4235,3.8235","-1.4300000000000004,9.06","49.764,61.636","-1.2758845127785776,0.9164999999999999",#,#,"-0.4245000000000001,2.4245",#,#,"-0.754,5.536248544411243",#,"-1.5120000000000002,5.824000000000001",#,#,#,#,0.0,0.004115226337448558,0.3333333333333333,1,50.333333333333336,49837,49837,0.47368421052631576,0.0005612006690056962,1,3
#,#,"12.237499999999999,27.05","7.937654406696042,10.1215",#,#,"-0.828,0.828",#,"-35.5,59.2",#,#,#,#,#,"7.064,16.556","1.9210000000000003,6.479",#,#,#,1.0,0.1,1.0,1,31.5,49840,49840,0.3157894736842105,0.0003512149882187966,0,0
"62.83,101.17",#,"14.95,35.4875","7.937654406696042,11.965",#,#,#,"-0.8,1.8",#,#,#,#,#,#,#,"-1.7100000000000004,5.710000000000001",#,#,#,0,0.0,0.0,1,41.0,49840,49840,0.2631578947368421,0.00045713696879271935,0,2
#,"21.256,46.144000000000005",#,#,#,#,#,#,"-35.5,51.0","-1.2565000000000004,4.593999999999999",#,"42.7,107.7",#,"4.3443996725827105,7.638","7.064,10.911999999999999",#,"-0.0583685403185327,1.6875",#,#,1.0,1.0,1.0,1,88.25,49990,49841,0.3684210526315789,0.0009839594511209142,4,4
"69.575,94.425",#,#,#,#,#,"-0.506,0.506",#,#,"-1.2565000000000004,4.593999999999999",#,#,"0.575,3.813",#,"7.064,10.911999999999999",#,#,#,#,1.0,0.13168724279835387,0.6666666666666666,1,87.66666666666667,49990,49841,0.2631578947368421,0.0009774554698576032,2,3
"-5.487614822941606,60.65",#,"0.8250000000000002,14.575","0.7645000000000004,3.8749999999999996",#,"18.9,40.1","0.30899999999999994,0.806",#,"-31.5,31.5",#,"-1.2149999999999999,5.415","54.2,108.2",#,#,"-2.2199999999999998,4.643999999999999",#,#,#,#,0.0,1.0,1.0,1,121.2,49989,49847,0.47368421052631576,0.0013513414784799413,5,5
#,#,#,"-2.2558618722380848,3.8749999999999996",#,#,"0.30899999999999994,0.806","0.9429993366846046,5.456971491213454","-31.5,31.5",#,#,#,#,"-1.4960000000000002,4.896","-2.2199999999999998,4.643999999999999",#,#,#,"-0.10450000000000015,1.9045",0.0,0.18593443208187066,0.7142857142857143,1,106.424,49989,49847,0.3684210526315789,0.0011865937747999114,5,7
#,"13.772999999999998,39.027",#,#,"3.7849999999999997,10.815",#,"-0.46560806172334984,0.506","-2.2425,2.2425",#,"-1.2565000000000004,4.593999999999999",#,#,"0.575,3.813","4.3443996725827105,7.3100000000000005","7.064,10.911999999999999",#,"-0.0583685403185327,1.675",#,#,1.0,0.1,1.0,1,82.14529369658909,49849,49849,0.47368421052631576,0.0009158939161230833,0,0
"69.575,94.425",#,"1.825000000000001,17.775",#,#,#,#,#,"-35.5,51.0",#,#,#,#,#,"7.064,10.911999999999999",#,#,#,"0.5134999999999998,2.6865000000000006",1.0,1.0,1.0,1,101.0,49990,49849,0.2631578947368421,0.0011261178987332842,1,1
#,#,#,#,#,#,"-0.828,0.8995884681711678","-2.2399999999999998,2.7399999999999998",#,#,#,"42.7,85.64813572121",#,#,"1.5040000000000004,11.296",#,#,#,#,1.0,0.12483006006753829,0.6595744680851063,1,72.67698080129655,49993,49852,0.21052631578947367,0.0008010625847214034,62,94
